"# key,value,tags"
"מִנְהָג (MINHAG)","Custom; Behavior; Conduct","#definition,#hebrew"
"מִנְהָג (MINHAG)","Custom, Jewish; Behavior","#definition,#hebrew"
"מִנְהָג (MINHAG)","Jewish Custom","#definition,#hebrew"
"מַנְהִיג (MANHIG)","Leader","#definition,#hebrew"
"מַנהִיגוּת (MANHIGUT)","Leadership","#definition,#hebrew"
"מִן הַיּוֹם הַזֶּהִ וָהָלְאָה (MIN HAYYOM HAZZEHI VAHAL AH)","From this day on","#definition,#hebrew"
"מְנַהֵל (MENAHEIL)","Principal; Director; Manager M","#definition,#hebrew"
"מִנְהַל עֲסָקִים (MINHAL ASAKIM)","Business study area","#definition,#hebrew"
"מְנַהֶלֶת (MENAHELET)","Principal; Director; Manager F","#definition,#hebrew"
"מִן הַמפוּרסָמוֹת הוּא שֶׁ (MIN HAMFURSAMOT HU  SHE)","It is well known that...","#definition,#hebrew"
"מָנָה עִיקָרִית (MANAH IKARIT)","Principal portion","#definition,#hebrew"
"מָנָה רִאשׁוֹנָה (MANAH RI SHONAH)","First portion","#definition,#hebrew"
"מְנוּחַ (MENUACH)","Rest; Quietness M","#definition,#hebrew"
"מְנוּחָה (MENUCHAH)","Rest; Quietness F","#definition,#hebrew"
"מָנוִּי (MANVI)","Subscription","#definition,#hebrew"
"מָנוֹס (MANOS)","Refuge M","#definition,#hebrew"
"מָנוּסָה (MANUSAH)","Refuge F","#definition,#hebrew"
"מְנוּסָה (MENUSAH)","Experienced F","#definition,#hebrew"
"מְנוּסֶה (MENUSEH)","Experienced M","#definition,#hebrew"
"מָנוֹעַ (MANOA)","Motor F","#definition,#hebrew"
"מֶנוֹעִים (MENOIM)","Motors F","#definition,#hebrew"
"מְנוּקָד (MENUKAD)","Dotted; Pointed M, with Vowels","#definition,#hebrew"
"מְנוּקֶדֶת (MENUKEDET)","Dotted; Pointed F, with Vowels","#definition,#hebrew"
"מְנוֹרָה (MENORAH)","Lamp","#definition,#hebrew"
"מְנוֹרָה  עֲשָׁשִׁית (MENORAH ASHASHIT)","Lamp; Candelabra","#definition,#hebrew"
"מְנוֹרוֹת (MENOROT)","Lamps; Candelabras","#definition,#hebrew"
"מָנוֹת רִאשׁוֹנוֹת (MANOT RI SHONOT)","Appetizers","#definition,#hebrew"
"מִנְחָה (MINCHAH)","Gift; Offering","#definition,#hebrew"
"מְנַחֵם (MENACHEIM)","Menajem","#definition,#hebrew"
"מִנֵיִין (MINEIIN)","Where from","#definition,#hebrew"
"מִנֵיִין לְךָ (MINEIIN LEKHA)","How do you know?","#definition,#hebrew"
"מִניָין  מִנְיָן (MINYAYN MINYAN)","Quorum of then","#definition,#hebrew"
"מִן  מִ  מֵ  מי (MIN MI MEI MY)","From, Out From, Of","#definition,#hebrew"
"מַנֲסִיק (MANASIK)","Employer","#definition,#hebrew"
"מַנְעוּל תָּלוּי (MANUL TALUY)","Padlock","#definition,#hebrew"
"מֱנַקֶה (MENAKEH)","Cleaner","#definition,#hebrew"
"מְנַשֶּׁה (MENASHSHEH)","Menashe","#definition,#hebrew"
"מַס (MAS)","Tax","#definition,#hebrew"
"מַסבֵּעַ חוּץ (MASBEIA CHUTZ)","Foreign exchange, currency","#definition,#hebrew"
"מִסְגָד (MISGAD)","Mosques","#definition,#hebrew"
"מִסְגָדִים (MISGADIM)","Mosques","#definition,#hebrew"
"מִסְגֶּרֶת (MISGERET)","Frame, Framework","#definition,#hebrew"
"מִסְדְּרוֹן (MISDERON)","Corridor; Hall; Vestibule","#definition,#hebrew"
"מִסְדְּרוֹנִים  מִסְדְּרוֹנוֹת (MISDERONIM MISDERONOT)","Corridors; Halls; Vestibules","#definition,#hebrew"
"מְסֻדָּר  מְסוּדָּר (MESUDDAR MESUDDAR)","Arranged M","#definition,#hebrew"
"מְסֻדֶּרֶת  מְסוּדֶּרֶת (MESUDDERET MESUDDERET)","Arranged F","#definition,#hebrew"
"מַסָּה (MASSAH)","Test; Destruction","#definition,#hebrew"
"מְסוּגוֹ (MESUGO)","Of it s kind","#definition,#hebrew"
"מְסוּכָּן  כָּרוּךְ בְּסִיכּוּן (MESUKKAN KARUKH BESIKUN)","Risky","#definition,#hebrew"
"מַסוֹק (MASOK)","Helicopter","#definition,#hebrew"
"מֶסוּר (MESUR)","Devoted","#definition,#hebrew"
"מַסּוֹר  מַשׂוֹר (MASSOR MASOR)","Saw","#definition,#hebrew"
"מָסוֹרְתִּי (MASORTI)","Traditional","#definition,#hebrew"
"מִסְחָר (MISCHAR)","Commerce; Trade","#definition,#hebrew"
"מִסְחָרִי (MISCHARI)","Commercial M","#definition,#hebrew"
"מִסְחָרִית (MISCHARIT)","Commercial F","#definition,#hebrew"
"מַסְטִיק (MASTIK)","Chewing gum","#definition,#hebrew"
"מְסִיבָּה (MESIBAH)","Party","#definition,#hebrew"
"מַסִיג גְבוּל (MASIG GEVUL)","Trespasser","#definition,#hebrew"
"מַסִיכָה (MASIKHAH)","Mixing; Mixture","#definition,#hebrew"
"מִסִים (MISIM)","Taxes","#definition,#hebrew"
"מַס יֵרֶד מוֹסָף מע מ (MAS YEIRED MOSAF MM)","Value added tax VAT","#definition,#hebrew"
"מָסָך (MASAKH)","Screen","#definition,#hebrew"
"מַסְלוּל (MASLUL)","Route; Course; Path","#definition,#hebrew"
"מְסֻלְסָל  מְסוּלְסָל (MESULSAL MESULSAL)","Curly M","#definition,#hebrew"
"מְסֻלְסָל  מְתֻלְתָּל (MESULSAL METULTAL)","Curly","#definition,#hebrew"
"מְסֻלְסֶלֶת  מְסוּלְסֶלֶת (MESULSELET MESULSELET)","Curly F","#definition,#hebrew"
"מְסִלַּת בַּרְזֶל (MESILLAT BARZEL)","Railroad; Railway","#definition,#hebrew"
"מִסמָן (MISMAN)","Document","#definition,#hebrew"
"מַסמֵר (MASMEIR)","Nail; Clove; Peg","#definition,#hebrew"
"מַסַּע (MASSA)","Journey; Stage","#definition,#hebrew"
"מִסְעָדָה (MIS"ADAH)","Restaurant","#definition,#hebrew"
"מִסְעָדוֹת (MIS"ADOT)","Restaurants","#definition,#hebrew"
"מִסְפֵּד (MISPEID)","Lamentation, Wailing, Mourning","#definition,#hebrew"
"מַסְפִּיק  לְמַדַּי (MASPIK LEMADDAY)","Enough","#definition,#hebrew"
"מִסְפׇּק (MISPOK)","Doubt","#definition,#hebrew"
"מִסְפַּר (MISPAR)","Number","#definition,#hebrew"
"מִסְפֵּר (MISPEIR)","Numerate, To","#definition,#hebrew"
"מִסְפָּרָה (MISPARAH)","Hairdressing Saloon","#definition,#hebrew"
"מִספָּרַיִים (MISPARAYIM)","Scissors","#definition,#hebrew"
"מִסְפָּרִים (MISPARIM)","Numbers","#definition,#hebrew"
"מִסְפָּר יְסוֹדִי (MISPAR YESODI)","Cardinal Number","#definition,#hebrew"
"מִסְפָּר סִדּוֹרִי (MISPAR SIDDORI)","Ordinal Number","#definition,#hebrew"
"מִספָּר שַׁלֵם (MISPAR SHALEIM)","Integer","#definition,#hebrew"
"מָסַר (MASAR)","Deliver, To","#definition,#hebrew"
"מָסַר  למסור (MASAR LMSVR)","Transmit; Transfer; Pass  on","#definition,#hebrew"
"מָסֹרֶת  מָסוֹרֶת (MASORET MASORET)","Tradition","#definition,#hebrew"
"מִסתַבֵּר (MISTABBEIR)","Probable","#definition,#hebrew"
"מִסתוֹרִי (MISTORI)","Mysterious","#definition,#hebrew"
"מִסְתָּר (MISTAR)","Hiding place","#definition,#hebrew"
"מַעְבָּדָה (MABADAH)","Laboratory","#definition,#hebrew"
"מַעְבָּדוֹת (MABADOT)","Laboratories","#definition,#hebrew"
"מַעֲבָר (MAAVAR)","Aisle","#definition,#hebrew"
"מַעֲבַר חֲצִיָיּה (MAAVAR CHATZIAYYH)","Crosswalk","#definition,#hebrew"
"מַעגַל תְּנוּעָה  כִּיכַּר תְּנוּעָה (MAGAL TENUAH KIKAR TENUAH)","Traffic circle","#definition,#hebrew"
"מָעַד  לִמעוֹד (MA"AD LIM"OD)","Stumble; Trip, To","#definition,#hebrew"
"מָעַד  לִמעוֹד (MAAD LIMOD)","Stumble; Trip, To","#definition,#hebrew"
"מַעֲדֶן (MAADEN)","Delicacy, Food","#definition,#hebrew"
"מַעֲדֶנים (MAADENYM)","Delicacies, Food","#definition,#hebrew"
"מֵעוֹדִי לאֹ (MEIODI L O)","Never have I ...","#definition,#hebrew"
"מִעוּט  מִיעוּט (MIUT MIUT)","Minority","#definition,#hebrew"
"מְעוּיָן (ME"UYAN)","Rhombus","#definition,#hebrew"
"מֵעוֹלָם לֹא (MEIOLAM LO )","Never","#definition,#hebrew"
"מְעוֹנוֹת (MEONOT)","Dorms","#definition,#hebrew"
"מְעוּרפַּל (MEURPAL)","Foggy","#definition,#hebrew"
"מָעַט (MAAT)","Do Little, To; Diminish, To","#definition,#hebrew"
"מְעַט (MEAT)","Little, adv.","#definition,#hebrew"
"מְעַטּוֹת (MEATTOT)","Few F","#definition,#hebrew"
"מְעַטִּים (MEATTIM)","Few M","#definition,#hebrew"
"מַעֲטָפָה (MAATAFAH)","Envelope","#definition,#hebrew"
"מַעֲטָפוֹת (MAATAFOT)","Envelopes","#definition,#hebrew"
"מְעֻטָּף  מְעוּטָּף (MEUTTAF MEUTTAF)","Covered; Wrapped","#definition,#hebrew"
"מְעִיל (MEIL)","Coat, Jacket","#definition,#hebrew"
"מְעִיל (MEIL)","Jacket; Coat; Overcoat","#definition,#hebrew"
"מְעִיל גֶּשֶׁם (ME IL GESHEM)","Raincoat","#definition,#hebrew"
"מֶעִילָה (MEILAH)","Embezzlement","#definition,#hebrew"
"מְעִילוֹן (MEILON)","Jacket","#definition,#hebrew"
"מְעִילִים (MEILIM)","Coats","#definition,#hebrew"
"מַעְיָן (MA"YAN)","Fountain; Source","#definition,#hebrew"
"מַעְיָן (MAYAN)","Fountain; Source","#definition,#hebrew"
"מַעְיָנוֹת (MA"YANOT)","Fountain; Source","#definition,#hebrew"
"מַעְיָנוֹת (MAYANOT)","Fountain; Source","#definition,#hebrew"
"מַעַל (MAAL)","Betrayal, Embezzlement","#definition,#hebrew"
"מָעַל (MAAL)","Embezzle; Betray; Defraud, To","#definition,#hebrew"
"מַעַל (MAAL)","Upwards; Above","#definition,#hebrew"
"מַעֲלָה (MA"ALAH)","Step; Stair; Staircase","#definition,#hebrew"
"מַעֲלֶה (MAALEH)","Ascent; Platform","#definition,#hebrew"
"מַעֲלָה  דַרגָה  מִידָה מֵעֲמָד (MAALAH DARGAH MIDAH MEIAMAD)","Degree","#definition,#hebrew"
"מַעֲלוֹת חוֹם (MAALOT CHOM)","Temperature Degrees","#definition,#hebrew"
"מַעֲלִית (MAALIT)","Elevator","#definition,#hebrew"
"מַעֲמָד (MA"AMAD)","Status; Position","#definition,#hebrew"
"מַעֲמָד (MAAMAD)","Status; Position","#definition,#hebrew"
"מֶעֱמִיס  הִטְעֵין  הִכְבִּיד (MEEMIS HITEIN HIKHBID)","Load, Verb","#definition,#hebrew"
"מַעֲמָסָה (MAAMASAH)","Burden; Load","#definition,#hebrew"
"מַעֲנֶה  תְּשׁוּבָה (MA"ANEH TESHUVAH)","Reply N","#definition,#hebrew"
"מְעַנְיֵן  מְעַנֶיֶין (MEANYEIN MEANEYEYN)","Interesting M","#definition,#hebrew"
"מְעַנְיֵנֶנֶת  מְעַנְיֶנֶת (MEANYEINENET MEANYENET)","Interesting F","#definition,#hebrew"
"מְעֻנָּן  מְעוּנָּן (MEUNNAN MEUNNAN)","Cloudy","#definition,#hebrew"
"מֵעֵץ וּמֵאֶבֶן (MEIEITZ UMEI EVEN)","Of wood and stone","#definition,#hebrew"
"מעצַף שֶמֶש (M"TZAF ShEMESh)","Sunny","#definition,#hebrew"
"מַעֲקָף (MAAKAF)","Detour","#definition,#hebrew"
"מַעֲקָף  עִיקוּף (MAAKAF IKUF)","Detour","#definition,#hebrew"
"מַעֲרָב (MAARAV)","West","#definition,#hebrew"
"מַעֲרֶב (MAAREV)","Occident","#definition,#hebrew"
"מְעֲרָה (MEARAH)","Cave","#definition,#hebrew"
"מַעֲרוֹךְ (MA"AROKH)","Rolling Pin","#definition,#hebrew"
"מַעֲרָכָה (MAARAKHAH)","Battle Line; Front","#definition,#hebrew"
"מַעֲרֶכֶת (MAAREKHET)","Editorial Staff, Editorial","#definition,#hebrew"
"מַעֲרֶכֶת (MA AREKHET)","System","#definition,#hebrew"
"מַעֲרֶכֶת הַשֶׁמֶשׁ (MA"AREKHET HASHEMESH)","Solar system","#definition,#hebrew"
"מְעָרַת הַמַּכְפֵּלָה (MEARAT HAMMAKHPEILAH)","The cave of Machpelah","#definition,#hebrew"
"מַעֲשֶׂה (MAASEH)","Work","#definition,#hebrew"
"מַעֲשֵׁנָה  אַרֻבָּה (MAASHEINAH  ARUBBAH)","Chimney","#definition,#hebrew"
"מַּעְתִּיק (MATIK)","Copyist","#definition,#hebrew"
"מָפָה (MAFAH)","Map","#definition,#hebrew"
"מְפוּזָּר  מְפֻזָּר (MEFUZZAR MEFUZZAR)","Scattered M","#definition,#hebrew"
"מַפּוּחוֹן (MAPPUCHON)","Accordion","#definition,#hebrew"
"מַפוּחִית פֶה (MAFUCHIT FEH)","Harmonica","#definition,#hebrew"
"מַפִּית (MAPPIT)","Napkin","#definition,#hebrew"
"מִפְלָגָה (MIFLAGAH)","Party  Political","#definition,#hebrew"
"מַפלִיא  מַדְהִים (MAFLI  MADHIM)","Amazing;  Stunning","#definition,#hebrew"
"מִפְּנֵי שֶׁ (MIPPENEI SHE)","Because","#definition,#hebrew"
"מִפְּנֵי שֶ  כֵּיוָן שֶ  כִיוּוּן שֶ (MIPPENEI ShE KEIVAN ShE KHIVUN ShE)","Because, Before a Clause","#definition,#hebrew"
"מִפְעָל (MIFAL)","Project M","#definition,#hebrew"
"מִפְעָלָה (MIFALAH)","Project F","#definition,#hebrew"
"מִפַּעַם לְפַּעַם (MIPPAAM LEPAAM)","From time to time","#definition,#hebrew"
"מִפְרָץ (MIFRATZ)","Bay","#definition,#hebrew"
"מִפְרָשִׂית (MIFRASIT)","Sailboat","#definition,#hebrew"
"מַפְתֵּחַ (MAFTEIACH)","Key","#definition,#hebrew"
"מַפְתֵחַ בְּרָגִים (MAFTEIACH BERAGIM)","Wrench","#definition,#hebrew"
"מַפְתֵּח לְצִינּוֹרוֹת (MAFTEICH LETZINOROT)","Pipe wrench","#definition,#hebrew"
"מַפַת שוּלְחַן (MAFAT ShULCHAN)","Tablecloth","#definition,#hebrew"
"מָצָא (MATZA )","Find, To","#definition,#hebrew"
"מָצָא חֵן (MATZA  CHEIN)","Find Favor; Please, To","#definition,#hebrew"
"מָצָא חֵן (MATZA  CHEIN)","Find Favor; To Please","#definition,#hebrew"
"מַצָּב (MATZTZAV)","Situation; Condition","#definition,#hebrew"
"מַצָּב (MATZTZAV)","Situation; State; Position","#definition,#hebrew"
"מַצָּב בְּטחוֹנִי (MATZTZAV BETCHONI)","Security condition","#definition,#hebrew"
"מַצֵּבָה (MATZTZEIVAH)","Gravestone","#definition,#hebrew"
"מַצָּה (MATZTZAH)","Unleavened bread","#definition,#hebrew"
"מְצוֹדָה (METZODAH)","Fortress; Enclosure","#definition,#hebrew"
"מִצְוָה  מִצוָוה (MITZVAH MITZVAVH)","Commandment","#definition,#hebrew"
"מְצוּיָּן  מְצֻיָּן (METZUYYAN METZUYYAN)","Excellent M; Distinguished M","#definition,#hebrew"
"מְצוּיֶּנֶת  מְצֻיֶּנֶת (METZUYYENET METZUYYENET)","Excellent F; Distinguished F","#definition,#hebrew"
"מְצוּלָה (METZULAH)","Depth, Bottom of Sea","#definition,#hebrew"
"מְצוּמצֶם (METZUMTZEM)","Restricted; Limited M","#definition,#hebrew"
"מְצוּמצֶמֶת (METZUMTZEMET)","Restricted; Limited F","#definition,#hebrew"
"מָצוֹר (MATZOR)","Siege","#definition,#hebrew"
"מִצְוֹת (MITZOT)","Commandments; Mitzvoth","#definition,#hebrew"
"מִצְוֹתָיו (MITZOTAYV)","Commandments, His","#definition,#hebrew"
"מֵצַח (MEITZACH)","Forehead","#definition,#hebrew"
"מִצְטָעֵר (MITZTA"EIR)","Regretful","#definition,#hebrew"
"מְצִיאָה (METZI AH)","Bargain, Find","#definition,#hebrew"
"מַצִיל (MATZIL)","Lifeguard","#definition,#hebrew"
"מְצִילָה (METZILAH)","Small Bell","#definition,#hebrew"
"מֶציצֵב שֶעָר (METZYTZEIV ShEAR)","Conditioner","#definition,#hebrew"
"מֶצֶל (METZEL)","Whey","#definition,#hebrew"
"מְצַלצלִים (METZALTZLIM)","Coins, Money, coloquial","#definition,#hebrew"
"מְצִלְתַיִים (METZILTAYIM)","Cymbals","#definition,#hebrew"
"מִצְמֵץ (MITZMEITZ)","Blink","#definition,#hebrew"
"מַצְנֵחַ (MATZNEIACH)","Parachute","#definition,#hebrew"
"מִצַּע (MITZTZA)","Divide in Two, To","#definition,#hebrew"
"מִצַפֶּה (MITZAPPEH)","Watchman","#definition,#hebrew"
"מִצְפֶּה (MITZPEH)","Watch Tower","#definition,#hebrew"
"מַצפֵל  מְחוּגָה (MATZFEIL MECHUGAH)","Compass","#definition,#hebrew"
"מָצַץ  לִמצוֹץ (MATZATZ LIMTZOTZ)","Suck, To","#definition,#hebrew"
"מִצְרִי (MITZRI)","Egyptian","#definition,#hebrew"
"מִצְרַיִם (MITZRAYIM)","Egypt","#definition,#hebrew"
"מַקְדֵחַ (MAKDEIACH)","Drill","#definition,#hebrew"
"מַקדַחַת יָד חַשְׁמַלִית (MAKDACHAT YAD CHASHMALIT)","Electric Drill","#definition,#hebrew"
"מֻקְדָּם (MUKDAM)","Early M Adj","#definition,#hebrew"
"מֻקְדָּם  מוּקְדָּם (MUKDAM MUKDAM)","Early","#definition,#hebrew"
"מֻקְדָם  קָדִים  מַשְׁכִים (MUKDAM KADIM MASHKHIM)","Early","#definition,#hebrew"
"מֻקְדֶּמֶת (MUKDEMET)","Early F Adj","#definition,#hebrew"
"מִקְדָּשׁ (MIKDASH)","Sanctuary; Temple","#definition,#hebrew"
"מִקּוּד  מיקוד (MIKKVD MYKVD)","Zip code","#definition,#hebrew"
"מִקְוֶה (MIKVEH)","Ritual bath; Reservoir","#definition,#hebrew"
"מָקוֹם (MAKOM)","Place; Seat","#definition,#hebrew"
"מְקוֹמוֹת (MEKOMOT)","Places; Seats","#definition,#hebrew"
"מָקוֹר (MAKOR)","Source; Fountain; Origin","#definition,#hebrew"
"מַקִיף (MAKIF)","Comprehensive M","#definition,#hebrew"
"מַקִיפָה (MAKIFAH)","Comprehensive F","#definition,#hebrew"
"מַקַּל (MAKKAL)","Rod, Walking Stick","#definition,#hebrew"
"מִקְלֶדֶת  לוּחַ מַקָשִׁים (MIKLEDET LUACH MAKASHIM)","Keyboard","#definition,#hebrew"
"מַקְּלוֹת (MAKKELOT)","Rods, Walking Sticks","#definition,#hebrew"
"מִקְלָחוֹן (MIKLACHON)","Shower booth","#definition,#hebrew"
"מִקְלָחוֹת (MIKLACHOT)","Showers","#definition,#hebrew"
"מִקְלַחַת (MIKLACHAT)","Shower","#definition,#hebrew"
"מֻקְלַט (MUKLAT)","Recorded","#definition,#hebrew"
"מִקְלָעָה (MIKLAAH)","Braid; Plait","#definition,#hebrew"
"מִקְנָה (MIKNAH)","Purchase; Property; Cattle","#definition,#hebrew"
"מִקְנֶה (MIKNEH)","Acquisition","#definition,#hebrew"
"מַקָף (MAKAF)","Hyphen","#definition,#hebrew"
"מַקֵפִיא (MAKEIFI )","Freezer","#definition,#hebrew"
"מִקְפִּית  קְרִישָת (MIKPIT KERIShAT)","Gelatin","#definition,#hebrew"
"מַקְפֵּצָה (MAKPEITZAH)","Diving Board","#definition,#hebrew"
"מְקצוֹי (MEKTZOY)","Vocational; Skilled","#definition,#hebrew"
"מִקְצוֹעַ (MIKTZOA)","Profession; Occupation","#definition,#hebrew"
"מִקְצוֹעוֹת (MIKTZOOT)","Professions; Occupations; Jobs","#definition,#hebrew"
"מִקְצוֹעוֹת לִמּוּד (MIKTZOOT LIMMUD)","Areas of study  majors","#definition,#hebrew"
"מַקְצֵץ צִיפּוֹרְנַיִים (MAKTZEITZ TZIFUORNAYIM)","Nail Clippers","#definition,#hebrew"
"מִקְרָא (MIKRA )","Reading; Convocation; Tanaj","#definition,#hebrew"
"מִקְרֶה (MIKREH)","Occasion, Occurrence, Event","#definition,#hebrew"
"מִקָּרוֹב (MIKKAROV)","Lately","#definition,#hebrew"
"מְקַרקעִין  נֵדלָ ן (MEKARK"IN NEIDLAN)","Real Estate","#definition,#hebrew"
"מַקְרֵר  מְקָרֵר (MAKREIR MEKAREIR)","Refrigerator; Fridge","#definition,#hebrew"
"מַקָשׁ מְחִיקָה (MAKASH MECHIKAH)","Delete key","#definition,#hebrew"
"מְקֻשָּׁת  קִשּׁוּטִי (MEKUSHSHAT KISHSHUTI)","Decorative","#definition,#hebrew"
"מַר  אָדוֹן (MAR  ADON)","Mr.; Sir; Gentleman","#definition,#hebrew"
"מַרְאָה (MAR AH)","Vision; Mirror","#definition,#hebrew"
"מַרְאֶה (MAR EH)","Appearance","#definition,#hebrew"
"מַרְאֶה (MAR EH)","Sight","#definition,#hebrew"
"מַרגָּלִית  פְּנִינָה  דַּר (MARGALIT PENINAH DAR)","Pearl","#definition,#hebrew"
"מַרגָנִית  חִנָּנִית (MARGANIT CHINNANIT)","Daisy; Pimpernel","#definition,#hebrew"
"מַרְגָּרִינָה (MARGARINAH)","Margarine","#definition,#hebrew"
"מֶרֶד (MERED)","Revolt","#definition,#hebrew"
"מׇרְדֳּכַי (MORDOKHAY)","Mordejai","#definition,#hebrew"
"מָרָה (MARAH)","Disobedient; Rebellious, To Be","#definition,#hebrew"
"מָרָה  גֶבֶרֶת (MARAH GEVERET)","Mrs.; Miss; Lady","#definition,#hebrew"
"מְרֻוָּח  מְרוּוָּח (MERUVVACH MERUVVACH)","Roomy M","#definition,#hebrew"
"מְרֻוַּחַת  מְרוּוַּחַת (MERUVVACHAT MERUVVACHAT)","Roomy F","#definition,#hebrew"
"מָרוֹם (MAROM)","Height; Heaven","#definition,#hebrew"
"מֵרוֹן  מָרוֹן (MEIRON MARON)","Band; Flock","#definition,#hebrew"
"מׇרוֹקוֹ (MOROKO)","Morocco","#definition,#hebrew"
"מָרוֹר (MAROR)","Bitter herbs","#definition,#hebrew"
"מֵרָחוֹק (MEIRACHOK)","From a distance","#definition,#hebrew"
"מֶרְחָק (MERCHAK)","Far away","#definition,#hebrew"
"מַרְחֶשְׁוָן (MARCHESHVAN)","Marchesvan, Month","#definition,#hebrew"
"מַרְחֶשֶׁת (MARCHESHET)","Covered Frying Pan","#definition,#hebrew"
"מְרִי (MERI)","Rebelliousness","#definition,#hebrew"
"מְרִיבָה (MERIVAH)","Dispute, Quarrel","#definition,#hebrew"
"מִרְיָם (MIRYAM)","Miriam","#definition,#hebrew"
"מָרִית (MARIT)","Spatula","#definition,#hebrew"
"מֶרְכָּבָה (MERKAVAH)","Chariot","#definition,#hebrew"
"מֶרכָּבָה  מִרכֶּבֶת (MERKAVAH MIRKEVET)","Carriage; Chariot","#definition,#hebrew"
"מֶרְכָּז (MERKAZ)","Center","#definition,#hebrew"
"מְרְכַּז קְלִיטֲה (MEREKAZ KELITAH)","Absorption Center","#definition,#hebrew"
"מַרְכִיבִים (MARKHIVIM)","Ingredients","#definition,#hebrew"
"מִרמָה (MIRMAH)","Fraud","#definition,#hebrew"
"מִרְעֶה (MIREH)","Pasturage; Pasture","#definition,#hebrew"
"מַרְעִיר  רֹאשׁ הָעִירִיָּה (MARIR RO SH HAIRYYAH)","Mayor","#definition,#hebrew"
"מַרְעִית (MARIT)","Grazing cattle","#definition,#hebrew"
"מַרְפֵּא (MARPEI )","Cure; Healing; Recovery","#definition,#hebrew"
"מִרְפָּאָה (MIRPA AH)","Clinic","#definition,#hebrew"
"מְרֻפָּט  מְרוּפָּט (MERUPPAT MERUPPAT)","Shabby; Shaggy","#definition,#hebrew"
"מִרְפָּסוֹת (MIRPASOT)","Balconies","#definition,#hebrew"
"מִרְפֶּסֶת (MIRPESET)","Balcony; Verandah","#definition,#hebrew"
"מַרְפֵּק (MARPEIK)","Elbow","#definition,#hebrew"
"מֶרְץ (MERTZ)","March","#definition,#hebrew"
"מַרצֶפָּן (MARTZEPPAN)","Marzipan","#definition,#hebrew"
"מָרָק (MARAK)","Soup","#definition,#hebrew"
"מֶרֶק (MEREK)","Putty","#definition,#hebrew"
"מְרָק אֲפוּנָה (MERAK  AFUNAH)","Pea Soup","#definition,#hebrew"
"מְרָק בָּצָל (MERAK BATZAL)","Onion Soup","#definition,#hebrew"
"מְרָק בָּשָר (MERAK BAShAR)","Meat Soup","#definition,#hebrew"
"מְרָקִיָּה (MERAKYYAH)","Soup bowl","#definition,#hebrew"
"מְרָק יְרָקוֹת (MERAK YERAKOT)","Vegetables Soup","#definition,#hebrew"
"מָרקַע (MARKA)","Screen, of TV","#definition,#hebrew"
"מְרָק עַגְבָנִיוֹת (MERAK AGVANIOT)","Tomatoes Soup","#definition,#hebrew"
"מְרָק עֲדָשִׁים (MERAK ADASHIM)","Lentil Soup","#definition,#hebrew"
"מְרָק עוֹף (MERAK OF)","Chicken Soup","#definition,#hebrew"
"מְרָק שְעוּעִית (MERAK ShEUIT)","Bean Soup","#definition,#hebrew"
"מִרְשָׁם (MIRSHAM)","Recipe","#definition,#hebrew"
"מַרְתֵּף (MARTEIF)","Cellar; Storeroom; Basement","#definition,#hebrew"
"מַרְתְּפִים (MARTEFIM)","Cellars; Storerooms; Basements","#definition,#hebrew"
"מַשָּׁא (MASHSHA )","Debt; Loan","#definition,#hebrew"
"מַשָּׂא (MASSA )","Load; Burden; Tribute","#definition,#hebrew"
"מַשָּׂאִית (MASSA IT)","Truck","#definition,#hebrew"
"מִשְׁאַל עָם (MISH AL "AM)","Referendum","#definition,#hebrew"
"מַשָּׁא  מִטְעָן  עֹנֶס  נֵטֶל  הֶסְפֵּק (MASHSHA  MITAN ONES NEITEL HESPEIK)","Load, Noun","#definition,#hebrew"
"מַשְׂאֵת (MAS EIT)","Gift","#definition,#hebrew"
"מִשְׂגָּב (MISGAV)","Fortress; Shelter","#definition,#hebrew"
"מִשְׁדָּר (MISHDAR)","Broadcast","#definition,#hebrew"
"מֹשֶׁה (MOSHEH)","Moshe; Moses","#definition,#hebrew"
"מַשֶׁהוּ (MASHEHU)","Something; Somewhat","#definition,#hebrew"
"מַשֶּהוּ (MAShShEHU)","Minimum","#definition,#hebrew"
"מִשְׁוָאָה (MISHVA AH)","Equation","#definition,#hebrew"
"מְשׁוּבָה (MESHUVAH)","Backsliding","#definition,#hebrew"
"מְשׁוּבָּע  מְשֻׁבָּע (MESHUBBA MESHUBBA)","Heptagon","#definition,#hebrew"
"מְשוּדָר (MEShUDAR)","Broadcast M; Transmitted M","#definition,#hebrew"
"מְשוּדֶרֶת (MEShUDERET)","Broadcast F; Transmitted F","#definition,#hebrew"
"מְשׁוּלָשׁ (MESHULASH)","Triangle","#definition,#hebrew"
"מְשׁוּנָּה  מְשֻׁנָּה (MESHUNNAH MESHUNNAH)","Strange F; Queer F","#definition,#hebrew"
"מְשׁוּנֶּה  מְשֻׁנֶּה (MESHUNNEH MESHUNNEH)","Strange M; Queer M","#definition,#hebrew"
"מְשׁוֹרֵר (MESHOREIR)","Poet","#definition,#hebrew"
"מְשׁוֹרְרוֹת (MESHOREROT)","Poetesses","#definition,#hebrew"
"מְשׁוֹרְרִים (MESHORERIM)","Poets","#definition,#hebrew"
"מְשׁוֹרֶרֶת (MESHORERET)","Poetess","#definition,#hebrew"
